time,tank1_depth,pipe1_depth,pipe2_depth,pipe3_depth,pipe4_depth,tank2_inflow,tank2_depth,pump1_flow,pump2_flow,tank_area,simulation_time,lateral_inflow
29.0,2.9999999999999996,0.2333086352662448,0.2553972947267658,0.28916774188187705,0.2969401948580196,0.22986031779785165,0.8138515023772684,0.15985655284562705,0.2,200.0,1801.0,0.06666666666666667
30.0,2.9999999999999996,0.23547442939216112,0.25711352561550455,0.2877277034484125,0.2937092972611714,0.22601152002076794,0.8223313204234245,0.15985655284562705,0.2,200.0,1861.0,0.06666666666666667
31.0,2.9999999999999996,0.2368217289173823,0.25911387282303716,0.2872127800164222,0.2910935938878107,0.22286048535849573,0.8297345986489515,0.15985655284562705,0.2,200.0,1921.0,0.06666666666666667
32.0,2.9999999999999996,0.23759925271324803,0.26101228840435,0.2874044255494197,0.28925306801963346,0.22057671194569226,0.8362951916384685,0.15985655284562705,0.2,200.0,1981.0,0.06666666666666667
33.0,2.9999999999999996,0.23801402875299782,0.26260658834028644,0.28804792826640546,0.28820052352033587,0.21923240633240532,0.8422822349311978,0.15985655284562705,0.2,200.0,2041.0,0.06666666666666667
34.0,2.9999999999999996,0.23821617963078498,0.26383589580533817,0.2889138442915238,0.2878783708305746,0.21875571122307846,0.8479736951140396,0.15985655284562705,0.2,200.0,2101.0,0.06666666666666667
35.0,2.9999999999999996,0.2383035399345537,0.26476030466632905,0.2898480003575543,0.28808160255444015,0.21892136630757802,0.8536053686354723,0.15985655284562705,0.2,200.0,2161.0,0.06666666666666667
36.0,2.9999999999999996,0.23833430177641288,0.26543140429365786,0.2907470273244953,0.2886124302586152,0.21950216860238686,0.8593422137988189,0.15985655284562705,0.2,200.0,2221.0,0.06666666666666667
37.0,2.9999999999999996,0.23834022295538707,0.26589297804333717,0.29155037560544717,0.289324831990867,0.22032159267560472,0.8652862353855623,0.15985655284562705,0.2,200.0,2281.0,0.06666666666666667
38.0,2.9999999999999996,0.23833713343249519,0.2661942396278418,0.292232651813863,0.29010911305938314,0.2212357141110983,0.8714909649734802,0.15985655284562705,0.2,200.0,2341.0,0.06666666666666667
39.0,2.9999999999999996,0.23833219131586592,0.2663785318515008,0.29279134644011906,0.29088155978243835,0.22214300789436955,0.8779712884569085,0.15985655284562705,0.2,200.0,2401.0,0.06666666666666667
40.0,2.9999999999999996,0.23832798189827528,0.2664814827741886,0.29323602198396453,0.2915930887023689,0.22298803539414808,0.8847172698771822,0.15985655284562705,0.2,200.0,2461.0,0.06666666666666667
41.0,2.9999999999999996,0.23832507328468863,0.26653047743205205,0.293580808379166,0.29222177934488824,0.22373959744222788,0.8917061560203915,0.15985655284562705,0.2,200.0,2521.0,0.06666666666666667
42.0,2.9999999999999996,0.23832323036635608,0.2665455915295116,0.2938419314004991,0.29275540917106874,0.2243817697266386,0.8989075858514373,0.15985655284562705,0.2,200.0,2581.0,0.06666666666666667
43.0,2.9999999999999996,0.23832208853355763,0.26654083730643807,0.2940353202630905,0.2931934392915865,0.2249121327175953,0.9062881354341851,0.15985655284562705,0.2,200.0,2641.0,0.06666666666666667
44.0,2.9999999999999996,0.21796280688512296,0.2646606949079331,0.294175409863736,0.29354281277702454,0.22533751281816866,0.9138235105723117,0.008860025644775817,0.2,200.0,2701.0,0.06666666666666667
45.0,2.9999999999999996,0.18224433695038492,0.25542240113879316,0.293465590454824,0.2937885441207008,0.22563966874814032,0.9214688793496162,0.008860025644775817,0.2,200.0,2761.0,0.06666666666666667
46.0,2.9999999999999996,0.15333156946141627,0.24005759822256512,0.28938288984115373,0.2936613586517244,0.22550759392778963,0.9291554813668418,0.008860025644775817,0.2,200.0,2821.0,0.06666666666666667
47.0,2.9999999999999996,0.1300860139164293,0.2234485545597878,0.2831215419498527,0.2924938065508442,0.22418323667495493,0.9366794169802738,0.008860025644775817,0.2,200.0,2881.0,0.06666666666666667
48.0,2.9999999999999996,0.11292147455368035,0.20587058630646746,0.27423471741122235,0.2895837045599161,0.22085533453738324,0.9435812600662887,0.008860025644775817,0.2,200.0,2941.0,0.06666666666666667
49.0,2.9999999999999996,0.10031379700563847,0.1893433031403749,0.26356864753293574,0.2844786345293261,0.21496683925070048,0.9491860737398221,0.008860025644775817,0.2,200.0,3001.0,0.06666666666666667
50.0,2.9999999999999996,0.09090542477043236,0.1748194348221279,0.2521107943745153,0.27717869522860095,0.20648293738026735,0.9527103492954752,0.008860025644775817,0.2,200.0,3061.0,0.06666666666666667
51.0,2.9999999999999996,0.0837570225765529,0.1625486881626302,0.24069926165206856,0.268102834017078,0.19583353524020733,0.9534169611836734,0.008860025644775817,0.2,200.0,3121.0,0.06666666666666667
52.0,2.9999999999999996,0.07824138575347922,0.15239977361636103,0.2299054116845406,0.2579334926116076,0.1839012351382874,0.9507523696901318,0.008860025644775817,0.2,200.0,3181.0,0.06666666666666667
53.0,2.9999999999999996,0.0739256689985865,0.14409036875831083,0.22002816589145383,0.24742984459180992,0.1715273239108204,0.9444409234562907,0.008860025644775817,0.2,200.0,3241.0,0.06666666666666667
54.0,2.9999999999999996,0.07050685975116747,0.1373338781198089,0.21121235593412988,0.23707668902448892,0.15941666131935883,0.9344350256934177,0.008860025644775817,0.2,200.0,3301.0,0.06666666666666667
55.0,2.9999999999999996,0.06776660061307747,0.13184568145092074,0.20347516011562314,0.2272811048748748,0.148068298591,0.9208809682507058,0.008860025644775817,0.2,200.0,3361.0,0.06666666666666667
56.0,2.9999999999999996,0.06555585726555435,0.1273808499010443,0.19675862825642967,0.21828182320962342,0.1378128002223416,0.9040489168090728,0.008860025644775817,0.2,200.0,3421.0,0.06666666666666667
57.0,2.9999999999999996,0.07141526789727723,0.12374149128618755,0.1909692352818691,0.21021526383718991,0.12876450641738474,0.8842875029682038,0.04212530961872905,0.2,200.0,3481.0,0.06666666666666667
58.0,2.9999999999999996,0.0820882653217079,0.12179552384945885,0.18601565905060333,0.20304274893365964,0.12082066093813233,0.8618382958284769,0.04212530961872905,0.2,200.0,3541.0,0.06666666666666667
59.0,2.9999999999999996,0.09072505956615576,0.12273849981895565,0.18198351885186878,0.19672279978764207,0.1139556203910592,0.8372476300552956,0.04212530961872905,0.2,200.0,3601.0,0.06666666666666667
60.0,2.9999999999999996,0.09744444817110555,0.1249943606620824,0.17893111397834074,0.19123112915668358,0.10810775259732683,0.8107195951975652,0.04212530961872905,0.2,200.0,3661.0,0.06666666666666667
61.0,2.9999999999999996,0.10279219844972858,0.12817860455999047,0.17689849786237635,0.1866003250732421,0.10326668466173002,0.7825584215894454,0.04212530961872905,0.2,200.0,3721.0,0.06666666666666667
62.0,2.9999999999999996,0.10694434817993884,0.13180062644545024,0.17582087022628193,0.18287625369085495,0.09942073555438526,0.7530649861396346,0.04212530961872905,0.2,200.0,3781.0,0.06666666666666667
63.0,2.9999999999999996,0.11008891395647412,0.1354971934192097,0.1755794288970368,0.18005571096713838,0.0965307095777389,0.7225321876840705,0.04212530961872905,0.2,200.0,3841.0,0.06666666666666667
64.0,2.9999999999999996,0.11241595272287201,0.13901081338304114,0.1760174582179409,0.17814285663059626,0.09456406761116601,0.6912429801293747,0.04212530961872905,0.2,200.0,3901.0,0.06666666666666667
65.0,2.9999999999999996,0.11409512747009964,0.1421860777178457,0.17696359363473213,0.17706173847806575,0.09344789033647535,0.6594661829279306,0.04212530961872905,0.2,200.0,3961.0,0.06666666666666667
66.0,2.9999999999999996,0.11528048083276028,0.14493781943352513,0.1782487471478968,0.1767255849204574,0.09307876414548333,0.6274449723722411,0.04212530961872905,0.2,200.0,4021.0,0.06666666666666667
67.0,2.9999999999999996,0.11610080470172698,0.14726837151774996,0.1797301427120239,0.1769950133641706,0.09331047151719139,0.5953871762863208,0.04212530961872905,0.2,200.0,4081.0,0.06666666666666667
68.0,2.9999999999999996,0.11665523515633683,0.14921662970342892,0.18129822354476202,0.17770078449040805,0.09397977999242065,0.5634540002066606,0.04212530961872905,0.2,200.0,4141.0,0.06666666666666667
69.0,2.9999999999999996,0.11702166136131427,0.15079528140328566,0.18285537883517158,0.17871790137221302,0.09496703472424428,0.5317616614780153,0.04212530961872905,0.2,200.0,4201.0,0.06666666666666667
70.0,2.9999999999999996,0.13643457517017202,0.15204093402267568,0.18433315200666653,0.17993028147697346,0.09616424263527788,0.500424257243228,0.16362550444458285,0.2,200.0,4261.0,0.06666666666666667
71.0,2.9999999999999996,0.168234625724892,0.15959251163067226,0.1858403595290183,0.1812618802477818,0.09748683911089821,0.46946986627401727,0.16362550444458285,0.2,200.0,4321.0,0.06666666666666667
72.0,2.9999999999999996,0.19296808359736053,0.17176744417033327,0.18876122717288119,0.18270941165917523,0.09894129028259142,0.4389251992502592,0.16362550444458285,0.2,200.0,4381.0,0.06666666666666667
73.0,2.9999999999999996,0.211390717892273,0.18780053027300928,0.1935826624851143,0.18455285812495315,0.10080319248182164,0.40885661596923556,0.16362550444458285,0.2,200.0,4441.0,0.06666666666666667
74.0,2.9999999999999996,0.2243502703879469,0.20444587064924333,0.20101458891610172,0.187226627426609,0.10351193312783917,0.379404306643984,0.16362550444458285,0.2,200.0,4501.0,0.06666666666666667
75.0,2.9999999999999996,0.2323167333422006,0.22028450666125052,0.21065105637419781,0.19115708878173207,0.1075572049519659,0.3509082086784614,0.16362550444458285,0.2,200.0,4561.0,0.06666666666666667
76.0,2.9999999999999996,0.23701481427156748,0.23426541371891296,0.22188894927218714,0.19686801334117884,0.11348815830747751,0.3238381659791671,0.16362550444458285,0.2,200.0,4621.0,0.06666666666666667
77.0,2.9999999999999996,0.23958208794103694,0.24579663893974033,0.23373736566032685,0.20445100500639168,0.12150386128312793,0.2987915803887011,0.16362550444458285,0.2,200.0,4681.0,0.06666666666666667
78.0,2.9999999999999996,0.24086008408682544,0.254734887126588,0.2453170299310883,0.2136657587154404,0.13138019424438296,0.2763800101828775,0.16362550444458285,0.2,200.0,4741.0,0.06666666666666667
79.0,2.9999999999999996,0.24142485903591251,0.261270525989687,0.2559716929984154,0.22392732668023416,0.14269830632776795,0.25711129545414785,0.16362550444458285,0.2,200.0,4801.0,0.06666666666666667
80.0,2.9999999999999996,0.24162920027720697,0.26578286026664794,0.2653008574585898,0.23468654949186787,0.15482737513582823,0.2413556576463423,0.16362550444458285,0.2,200.0,4861.0,0.06666666666666667
81.0,2.9999999999999996,0.24167261784570288,0.2686948956123308,0.2731439967202455,0.2452922039894041,0.16705566685347847,0.22927040502250975,0.16362550444458285,0.2,200.0,4921.0,0.06666666666666667
82.0,2.9999999999999996,0.2435416669437116,0.27043349171058434,0.2795166244337672,0.2552177894962988,0.17863124997095794,0.22079859602511662,0.1761878880085119,0.2,200.0,4981.0,0.06666666666666667
83.0,2.9999999999999996,0.24673663318733055,0.2718718447331498,0.28456816164983495,0.26403219150207047,0.18916089969093738,0.21568054244221763,0.1761878880085119,0.2,200.0,5041.0,0.06666666666666667
84.0,2.9999999999999996,0.2489487231197478,0.2735828698240325,0.2886181789881134,0.27168301638651826,0.19835100683353718,0.21357111729386147,0.1761878880085119,0.2,200.0,5101.0,0.06666666666666667
85.0,2.9999999999999996,0.25042315119095737,0.2752876380648369,0.2920524316406405,0.278083894176959,0.20612390883373624,0.2140485713122753,0.1761878880085119,0.2,200.0,5161.0,0.06666666666666667
86.0,2.9999999999999996,0.25131945414323437,0.2768394924254525,0.29506293213729473,0.28340766018473623,0.2125936175324195,0.21669872281095623,0.1761878880085119,0.2,200.0,5221.0,0.06666666666666667
87.0,2.9999999999999996,0.25181863957398415,0.2781306130895328,0.29771755804822764,0.2878282137882973,0.21800383322796066,0.22115432621364128,0.1761878880085119,0.2,200.0,5281.0,0.06666666666666667
88.0,2.9999999999999996,0.2520733048314069,0.2791201592293574,0.3000127189399367,0.2915732775368951,0.22253167392657724,0.22712418063848144,0.1761878880085119,0.2,200.0,5341.0,0.06666666666666667
89.0,2.9999999999999996,0.25219137715369766,0.2798211905369517,0.3019526012326165,0.29473395658014734,0.22636735567538832,0.23436254962650488,0.1761878880085119,0.2,200.0,5401.0,0.06666666666666667
90.0,2.9999999999999996,0.2522386355204585,0.28027863834056554,0.3035455675287723,0.29744484245051916,0.22965422081687223,0.24268237538259818,0.1761878880085119,0.2,200.0,5461.0,0.06666666666666667
91.0,2.9999999999999996,0.2522525548119321,0.2805469909161138,0.3048166211549221,0.2997514227301185,0.23244650150940085,0.25192766144614126,0.1761878880085119,0.2,200.0,5521.0,0.06666666666666667
92.0,2.9999999999999996,0.2522528723241428,0.2806794576154602,0.3058053544089726,0.3016761397962022,0.23476720703394321,0.2619531039511285,0.1761878880085119,0.2,200.0,5581.0,0.06666666666666667
93.0,2.9999999999999996,0.23871156446180125,0.2807212121943775,0.30655868694126587,0.3032480115331769,0.2366731238939205,0.2726565763954467,0.0777629451295001,0.2,200.0,5641.0,0.06666666666666667
94.0,2.9999999999999996,0.21605711990230633,0.27505243541656527,0.3068148610693428,0.30450393579215623,0.23820353181399953,0.2838822384642701,0.0777629451295001,0.2,200.0,5701.0,0.06666666666666667
95.0,2.9999999999999996,0.19820766928484096,0.26292314915665216,0.3049583889261962,0.305377259824152,0.23927938147916994,0.295481791412231,0.0777629451295001,0.2,200.0,5761.0,0.06666666666666667
96.0,2.9999999999999996,0.18559031029937506,0.25121672079741886,0.300447042266668,0.30553224969446274,0.23951383077084806,0.3073153273058965,0.0777629451295001,0.2,200.0,5821.0,0.06666666666666667
97.0,2.9999999999999996,0.17726487318633163,0.23911461956543542,0.29398217265144283,0.30423483497058385,0.23810158850981944,0.3190387213123392,0.0777629451295001,0.2,200.0,5881.0,0.06666666666666667
98.0,2.9999999999999996,0.17182560979510614,0.22823388902214972,0.2861903910938728,0.3010372009498231,0.23451857213645813,0.330086764327082,0.0777629451295001,0.2,200.0,5941.0,0.06666666666666667
99.0,2.9999999999999996,0.16823758797987207,0.2192522901890527,0.27785905020766866,0.2959583527990728,0.22869872592157728,0.3397889758172584,0.0777629451295001,0.2,200.0,6001.0,0.06666666666666667
100.0,2.9999999999999996,0.16584855922936112,0.21222718085742331,0.2696824167446201,0.2893700066483257,0.22104583782416926,0.34751208633254754,0.0777629451295001,0.2,200.0,6061.0,0.06666666666666667
101.0,2.9999999999999996,0.164246393066621,0.2069048669728608,0.26212140945309104,0.2818984106705992,0.21227223693707395,0.3527867397184414,0.0777629451295001,0.2,200.0,6121.0,0.06666666666666667
102.0,2.9999999999999996,0.16316450414896821,0.2029587495582685,0.2554178877705534,0.27418061062504706,0.2031284660924163,0.3553687279653715,0.0777629451295001,0.2,200.0,6181.0,0.06666666666666667
103.0,2.9999999999999996,0.16155330571555576,0.20007811254317978,0.24965134765493643,0.2667119352938042,0.19417180620686733,0.3552199510082901,0.0722898908002812,0.2,200.0,6241.0,0.06666666666666667
104.0,2.9999999999999996,0.15951957935890432,0.1977811265931083,0.24480122103105334,0.25980139192614177,0.18590527258263173,0.3524558695022051,0.0722898908002812,0.2,200.0,6301.0,0.06666666666666667
105.0,2.9999999999999996,0.15806566977695652,0.19571502227109902,0.24073057003562895,0.2536919640618171,0.17860609269367655,0.3473252288901415,0.0722898908002812,0.2,200.0,6361.0,0.06666666666666667
106.0,2.9999999999999996,0.15706548074360005,0.19389456644268263,0.2372645491661495,0.24840875725713454,0.17225438795089928,0.3401229127407102,0.0722898908002812,0.2,200.0,6421.0,0.06666666666666667
107.0,2.9999999999999996,0.15637878855907955,0.19236957915899092,0.23429234570485688,0.24383623170878366,0.1668000882168571,0.33112370594443774,0.0722898908002812,0.2,200.0,6481.0,0.06666666666666667
108.0,2.9999999999999996,0.15590580336959733,0.19114398939735028,0.23174776656051083,0.23993823823124752,0.16216269848102427,0.3205894767966072,0.0722898908002812,0.2,200.0,6541.0,0.06666666666666667
109.0,2.9999999999999996,0.1555793397205022,0.19018832207988778,0.22958743265261852,0.2366004265004436,0.15822219901094667,0.3087511343746983,0.0722898908002812,0.2,200.0,6601.0,0.06666666666666667
110.0,2.9999999999999996,0.15702829728310694,0.18945944785612776,0.22777253349011628,0.233754694432954,0.15487847577026106,0.2958048231678742,0.08261880673325042,0.2,200.0,6661.0,0.06666666666666667
111.0,2.9999999999999996,0.15978241931413611,0.18931815234202132,0.22627143875703976,0.23132742933771835,0.15204674780894392,0.2819191194952944,0.08261880673325042,0.2,200.0,6721.0,0.06666666666666667
112.0,2.9999999999999996,0.16180337895821723,0.18995568818619227,0.2251352029063057,0.22927353961731656,0.149646017526563,0.26723780938867825,0.08261880673325042,0.2,200.0,6781.0,0.06666666666666667
113.0,2.9999999999999996,0.16328220113434863,0.19098270645149115,0.22444652920256314,0.22756712105492566,0.14765757122540438,0.25188575639132205,0.08261880673325042,0.2,200.0,6841.0,0.06666666666666667
114.0,2.9999999999999996,0.16430922442863513,0.19216475974501618,0.2241874125831957,0.2262360017745653,0.14610314627431917,0.23598879359201577,0.08261880673325042,0.2,200.0,6901.0,0.06666666666666667
115.0,2.9999999999999996,0.16499178341111154,0.1933259945750635,0.22427767321557363,0.2252961516136573,0.14500156701804423,0.2196794703277274,0.08261880673325042,0.2,200.0,6961.0,0.06666666666666667
116.0,2.9999999999999996,0.1654277786969886,0.19436045677984617,0.2246126784353641,0.2247471451786966,0.14434605756546645,0.20309332639211067,0.08261880673325042,0.2,200.0,7021.0,0.06666666666666667
117.0,2.9999999999999996,0.16569599495847642,0.1952206256925824,0.2250921454232308,0.22455286750293893,0.14409343930749474,0.18635992733090942,0.08261880673325042,0.2,200.0,7081.0,0.06666666666666667
118.0,2.9999999999999996,0.1736085739137075,0.19591229668376542,0.2256392215413063,0.22463444314204606,0.14415728352812374,0.16959060060933215,0.13131002036289105,0.2,200.0,7141.0,0.06666666666666667
119.0,2.9999999999999996,0.18628145190423787,0.19839227870407056,0.22624148561654917,0.22490463137239117,0.14444151162326377,0.1528756041474753,0.13131002036289105,0.2,200.0,7201.0,0.06666666666666667
120.0,2.9999999999999996,0.19605232520030175,0.20400666681780413,0.22737323729002043,0.22532177720572888,0.14489912119614787,0.13626114303178896,0.13131002036289105,0.2,200.0,7261.0,0.06666666666666667
121.0,2.9999999999999996,0.2027394794491477,0.2105404387732552,0.22955817248852164,0.225944247475463,0.14559805652987567,0.1198102667495329,0.13131002036289105,0.2,200.0,7321.0,0.06666666666666667
122.0,2.9999999999999996,0.2071836132119388,0.2172848612401705,0.23285964193788777,0.22699706957459723,0.14678165972972285,0.10362125141930117,0.13131002036289105,0.2,200.0,7381.0,0.06666666666666667
123.0,2.9999999999999996,0.20994741321436708,0.223551532420462,0.23703787820799316,0.22870997812881866,0.1487127553024463,0.08787071260369099,0.13131002036289105,0.2,200.0,7441.0,0.06666666666666667
124.0,2.9999999999999996,0.2115574037625876,0.22892525005261075,0.24170301380398207,0.23122035142955324,0.15152445261907668,0.10279935174913908,0.13131002036289105,0.0,200.0,7501.0,0.06666666666666667
125.0,2.9999999999999996,0.21243302075463866,0.23324101064429517,0.24645696040597154,0.23448960323596318,0.15521212098289947,0.14867302812944178,0.13131002036289105,0.0,200.0,7561.0,0.06666666666666667
126.0,2.9999999999999996,0.21287163287463934,0.23653106316052327,0.25098160953709153,0.23834937157841246,0.15960947410075338,0.195742602348701,0.13131002036289105,0.0,200.0,7621.0,0.06666666666666667
127.0,2.9999999999999996,0.21307259906797255,0.23890440951246955,0.2550535739601117,0.24255391062740125,0.16444062914973676,0.2441904249914548,0.13131002036289105,0.0,200.0,7681.0,0.06666666666666667
128.0,2.9999999999999996,0.21315208086309223,0.24052498296078198,0.25856503502365463,0.24683142650597442,0.16942464460965198,0.2941126476735307,0.13131002036289105,0.0,200.0,7741.0,0.06666666666666667
129.0,2.9999999999999996,0.21317420156981914,0.2415633688928469,0.26148412020788536,0.25096102707899265,0.17424416998721745,0.3455189867829885,0.13131002036289105,0.0,200.0,7801.0,0.06666666666666667
130.0,2.9999999999999996,0.21317253895006127,0.24217646446061875,0.26384438918662273,0.25472736617475017,0.17868976546965692,0.3983302483181279,0.13131002036289105,0.0,200.0,7861.0,0.06666666666666667
131.0,2.9999999999999996,0.21316336189947221,0.24249846959475174,0.2657055542463756,0.25805302367336785,0.182653696690642,0.4524194508788025,0.13131002036289105,0.0,200.0,7921.0,0.06666666666666667
132.0,2.9999999999999996,0.21315384853795832,0.24262692974627156,0.26713614918536177,0.2609002663733046,0.186074345846142,0.5076342151150631,0.13131002036289105,0.0,200.0,7981.0,0.06666666666666667
133.0,2.9999999999999996,0.21314642613053156,0.24263524604373995,0.26821046396698095,0.2632604126311821,0.18893384136763008,0.5638078119867601,0.13131002036289105,0.0,200.0,8041.0,0.06666666666666667
134.0,2.9999999999999996,0.20167328660975437,0.24257526079988956,0.2689981822212189,0.2651667918757517,0.19125915709318445,0.6208163629582256,0.04974407814449351,0.0,200.0,8101.0,0.06666666666666667
135.0,2.9999999999999996,0.18202496601043572,0.23797943112271738,0.26933662327154684,0.26664167222478613,0.19307686624286532,0.6784548782903841,0.04974407814449351,0.0,200.0,8161.0,0.06666666666666667
136.0,2.9999999999999996,0.16633023623890894,0.22814400991814177,0.2680657916633511,0.2676834668302164,0.19437129469642062,0.7365378531139554,0.04974407814449351,0.0,200.0,8221.0,0.06666666666666667
137.0,2.9999999999999996,0.15470360176759496,0.21855594193517544,0.26477176709719613,0.2680844666888285,0.19489034589605483,0.7649287105810979,0.04974407814449351,0.2,200.0,8281.0,0.06666666666666667
138.0,2.9999999999999996,0.1466658234276064,0.20844856000740877,0.25991189483251176,0.26732844484239615,0.19406055586959312,0.7633291900176302,0.04974407814449351,0.2,200.0,8341.0,0.06666666666666667
139.0,2.9999999999999996,0.1411398586892504,0.19910640843519897,0.2539391634023987,0.26508285747258215,0.19150074444464837,0.7612799823900016,0.04974407814449351,0.2,200.0,8401.0,0.06666666666666667
140.0,2.9999999999999996,0.1373030592852309,0.19112932261737664,0.24742237597102135,0.26134864264414154,0.1872107930307619,0.7582524048160929,0.04974407814449351,0.2,200.0,8461.0,0.06666666666666667
141.0,2.9999999999999996,0.13461256444245998,0.18464269541568248,0.24087907183514787,0.2564236204215362,0.18152323410213356,0.7537607268339154,0.04974407814449351,0.2,200.0,8521.0,0.06666666666666667
142.0,2.9999999999999996,0.13271090649584485,0.17952779132775984,0.2346727286748963,0.25073517316221344,0.17491442906411567,0.7474415790697568,0.04974407814449351,0.2,200.0,8581.0,0.06666666666666667
143.0,2.9999999999999996,0.13135605351841997,0.17557805742713373,0.2290253088773339,0.24470776357558915,0.16786656875250378,0.7390773435217755,0.04974407814449351,0.2,200.0,8641.0,0.06666666666666667
144.0,2.9999999999999996,0.13038459413929077,0.17256185492202228,0.2240380564020651,0.23870350991639608,0.16087010573517355,0.7285939582982374,0.04974407814449351,0.2,200.0,8701.0,0.06666666666666667
145.0,2.9999999999999996,0.12968585717291325,0.17027571546265838,0.21972445087737041,0.23303055483045185,0.15429727915947755,0.7160560590762545,0.04974407814449351,0.2,200.0,8761.0,0.06666666666666667
146.0,2.9999999999999996,0.14342783593080413,0.1685558247029096,0.21605165780895025,0.2278620767469964,0.14830551293444144,0.7014899383598687,0.14112035925783972,0.2,200.0,8821.0,0.06666666666666667
147.0,2.9999999999999996,0.16724077801914314,0.17234971433895807,0.21314346868488063,0.22327214590978087,0.1430224483883446,0.6852272088800803,0.14112035925783972,0.2,200.0,8881.0,0.06666666666666667
148.0,2.9999999999999996,0.1856594890171405,0.17996892927067792,0.21193599076627295,0.21933681823675316,0.13853358231307497,0.6675224345948538,0.14112035925783972,0.2,200.0,8941.0,0.06666666666666667
149.0,2.9999999999999996,0.19956984868960545,0.19084263282597183,0.21272245077003288,0.21631218453517015,0.13510042915855008,0.6486523095644189,0.14112035925783972,0.2,200.0,9001.0,0.06666666666666667
150.0,2.9999999999999996,0.2087870351527807,0.20239077082917678,0.21580674464505709,0.21447301804705632,0.13300541553492823,0.6289028009059607,0.14112035925783972,0.2,200.0,9061.0,0.06666666666666667
151.0,2.9999999999999996,0.21470478353060382,0.21353540178600477,0.22098607436959394,0.214261474881347,0.13268035712384035,0.6087270956275375,0.14112035925783972,0.2,200.0,9121.0,0.06666666666666667
152.0,2.9999999999999996,0.2182574720490958,0.22348615260409585,0.22765230244921394,0.2158274178741719,0.13429311115575263,0.5886815903196041,0.14112035925783972,0.2,200.0,9181.0,0.06666666666666667
