time,tank1_depth,pipe1_depth,pipe2_depth,pipe3_depth,pipe4_depth,tank2_inflow,tank2_depth,pump1_flow,pump2_flow
35520.0,2.9999999999999996,0.25490656420574304,0.1946530247725001,0.1919429443090683,0.20913300221169975,0.12840945187578118,0.8139079105858,0.2166628909869511,0.1851851851851852
35550.0,2.9999999999999996,0.2626680379019967,0.2035598528353726,0.1923532219244154,0.20536261670716285,0.12408013707805081,0.8051043017495069,0.2166628909869511,0.1851851851851852
35580.0,2.9999999999999996,0.2689696450896213,0.2125909582485545,0.19385916819838991,0.20233462467500107,0.12055370838614374,0.7957011946019529,0.2166628909869511,0.1851851851851852
35610.0,2.9999999999999996,0.27402418327310835,0.22146385002763033,0.19635275681440587,0.20013880964159292,0.11792387885168172,0.7858259608030063,0.2166628909869511,0.1851851851851852
35640.0,2.9999999999999996,0.2780246863576247,0.22998561217290953,0.19970196196029846,0.19880241363823345,0.11622735198888763,0.7756156266301979,0.2166628909869511,0.1851851851851852
35670.0,2.9999999999999996,0.281143011324655,0.2380442753567329,0.20376479089666658,0.19832105021900082,0.11544749889579659,0.7652098519236916,0.2166628909869511,0.1851851851851852
35700.0,2.9999999999999996,0.28352131614523135,0.24555219748578802,0.20839900379531967,0.19865146089277333,0.11554320638626957,0.7547438527324575,0.2166628909869511,0.1851851851851852
35730.0,2.9999999999999996,0.2852875428927656,0.25243524038292314,0.21345195497953068,0.19975386273761608,0.1164727354644461,0.7443463749793191,0.2166628909869511,0.1851851851851852
35760.0,2.9999999999999996,0.2760391722359711,0.2586491767906263,0.21877894254177058,0.20158370915035007,0.11819437810742621,0.7341397923447308,0.078185574994762,0.1851851851851852
35790.0,2.9999999999999996,0.25848645063300996,0.2626425381180899,0.22423217605568216,0.20408950094459186,0.1206629562935325,0.724268115480581,0.078185574994762,0.1851851851851852
35820.0,2.9999999999999996,0.24327880797620693,0.26183518380831555,0.22944107020330926,0.20719180552999397,0.12383120664101355,0.7147853200256905,0.078185574994762,0.1851851851851852
